EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,DistanceFromHome,TrainingTimesLastYear,EnvironmentSatisfaction,ManagerRating,PromotionLast2Years,SalaryHikePercent,AbsenteeismDays,Attrition
100965,34,Male,HR,Recruiter,77240,5.7,4.2,No,4,3,3,9,1,3,3,0,19.2,4,Yes
100966,23,Male,Sales,Sales Manager,77252,2.6,0.0,No,4,2,4,5,2,4,5,0,13.5,1,No
100967,32,Female,HR,HR Business Partner,64824,3.4,0.0,No,4,2,4,11,0,2,3,0,11.6,7,No
100968,28,Female,Sales,Sales Representative,86447,8.6,4.5,No,3,4,3,8,1,4,5,0,16.1,3,No
100969,42,Male,Sales,Sales Representative,76401,2.9,2.2,No,3,4,3,4,0,2,3,0,16.4,2,No
100970,35,Female,Finance,Accountant,73499,4.2,1.3,No,4,2,3,6,1,1,5,0,13.5,4,Yes
100971,32,Male,R&D,Lab Technician,103227,6.0,4.8,No,3,3,3,11,0,3,2,0,14.5,2,No
100972,34,Male,Sales,Sales Manager,105425,10.7,9.0,No,4,3,3,15,3,1,3,0,13.9,2,No
100973,36,Male,Customer Support,Support Lead,61302,8.1,7.3,No,2,3,3,5,3,2,3,0,8.5,4,No
100974,40,Male,Sales,Sales Representative,42000,2.0,0.6,Yes,2,1,4,4,2,4,5,0,9.7,4,Yes
100975,26,Male,Finance,Finance Manager,121288,5.4,2.4,No,4,3,3,24,1,3,4,1,14.3,3,No
100976,26,Female,HR,HR Generalist,85080,5.0,3.7,Yes,2,3,2,8,1,2,2,0,11.3,6,Yes
100977,44,Male,R&D,Product Engineer,79758,3.4,2.9,No,4,4,3,9,7,3,2,0,13.0,0,No
100978,31,Male,R&D,Lab Technician,85851,4.3,0.0,Yes,4,1,4,5,4,2,3,0,13.5,2,No
100979,23,Male,Sales,Sales Representative,44279,2.6,1.9,No,4,3,3,9,4,4,4,0,6.0,4,No
100980,38,Male,IT,Security Analyst,87018,3.8,3.6,Yes,4,2,4,21,2,2,4,1,9.1,1,No
100981,38,Male,R&D,Product Engineer,83025,2.9,2.1,No,2,2,3,9,1,3,3,0,14.6,1,Yes
100982,22,Female,Sales,Sales Executive,52750,4.6,1.2,Yes,2,2,4,15,1,2,3,0,11.7,0,No
100983,36,Male,R&D,Software Engineer,86403,3.3,2.7,No,4,2,3,8,4,4,4,0,11.2,6,No
100984,41,Female,Customer Support,Support Lead,73335,11.2,10.8,Yes,1,3,3,5,2,4,2,0,10.0,4,Yes
100985,38,Female,Operations,Operations Manager,102057,4.7,3.1,No,4,4,3,6,3,3,4,0,8.8,1,No
100986,40,Male,Customer Support,Support Specialist,53375,4.1,0.0,No,4,3,3,4,2,3,4,0,8.7,3,No
100987,23,Female,Finance,Accountant,84554,3.6,1.5,No,3,3,4,9,1,3,3,0,17.6,4,No
100988,37,Female,IT,Systems Administrator,72683,3.3,3.0,No,3,4,2,16,1,2,4,0,11.2,1,No
100989,32,Female,HR,HR Generalist,39829,1.6,0.0,No,3,4,3,9,4,2,3,0,14.2,0,Yes
100990,31,Female,Customer Support,Support Specialist,81685,7.1,5.2,No,3,2,3,7,3,4,4,0,14.7,5,No
100991,42,Female,HR,HR Generalist,96818,9.8,6.7,No,4,3,3,5,5,3,2,0,13.1,0,No
100992,47,Female,R&D,Research Scientist,78584,2.9,2.7,Yes,4,2,4,10,1,1,4,1,19.3,6,No
100993,49,Female,Finance,Financial Analyst,99990,8.6,2.6,No,3,2,3,4,2,2,4,1,14.6,0,No
100994,45,Male,HR,HR Business Partner,114664,17.1,16.1,Yes,1,2,4,4,1,4,4,1,21.3,8,No
100995,34,Female,Sales,Account Manager,120794,13.3,13.1,No,4,2,4,13,2,3,4,0,16.9,4,No
100996,37,Female,R&D,Research Scientist,120250,9.6,7.9,No,1,3,3,7,3,3,3,0,15.3,4,Yes
100997,41,Female,R&D,Lab Technician,83191,1.7,0.0,No,3,3,3,7,2,4,4,0,8.7,3,No
100998,35,Male,Operations,Supply Chain Specialist,62221,1.7,0.0,Yes,4,1,3,7,5,2,3,0,12.9,4,No
100999,36,Male,R&D,Software Engineer,98651,6.5,4.1,No,2,1,3,12,1,4,2,1,8.1,6,No
101000,41,Male,Operations,Operations Analyst,69890,4.3,2.1,Yes,3,3,4,9,1,2,4,0,18.9,5,No
101001,34,Male,R&D,Data Scientist,84650,0.7,0.0,No,3,2,3,5,1,4,2,0,9.8,2,Yes
101002,29,Male,IT,IT Support,88898,3.1,2.9,No,3,4,3,6,1,3,4,0,10.3,0,No
101003,31,Male,Sales,Sales Representative,76967,6.3,5.1,Yes,3,3,4,7,2,3,3,1,11.7,2,No
101004,40,Male,Customer Support,Support Specialist,45405,3.8,2.8,Yes,1,2,3,10,1,4,3,0,11.9,4,No
101005,35,Male,HR,HR Generalist,63607,4.3,0.2,No,4,4,4,8,4,4,4,0,13.1,2,No
101006,37,Male,R&D,Research Scientist,86259,1.7,0.0,Yes,1,3,3,8,4,3,3,0,18.4,2,No
101007,40,Female,R&D,Product Engineer,69846,3.1,2.2,No,3,3,3,8,2,3,4,0,15.0,3,No
101008,31,Male,R&D,Lab Technician,88024,6.5,3.8,No,3,1,3,8,4,4,3,0,10.2,4,No
101009,41,Male,R&D,Lab Technician,107554,3.0,1.7,No,3,4,3,5,3,4,3,0,6.2,0,No
101010,38,Male,IT,IT Support,94140,9.1,8.9,Yes,2,2,5,15,1,3,4,0,6.0,4,No
101011,24,Male,Customer Support,Customer Success Manager,95504,4.3,1.8,Yes,3,2,3,6,2,3,4,0,8.4,4,Yes
101012,46,Male,IT,Security Analyst,99744,5.7,5.2,Yes,3,2,4,9,1,4,4,1,11.8,6,No
101013,30,Female,HR,Recruiter,68304,6.4,5.9,No,3,2,4,3,2,3,5,1,17.7,5,No
101014,21,Female,R&D,Data Scientist,114237,6.2,5.5,No,3,3,3,7,1,3,5,0,11.5,2,No
101015,26,Male,Operations,Operations Manager,106929,2.0,0.0,Yes,3,3,4,4,1,3,4,0,14.1,3,No
101016,26,Female,Operations,Supply Chain Specialist,71496,2.3,0.0,Yes,3,2,3,5,4,3,3,0,8.7,5,No
101017,35,Male,R&D,Data Scientist,115530,0.7,0.0,No,3,3,3,31,0,3,2,0,12.5,5,Yes
101018,32,Male,Customer Support,Support Lead,55148,3.4,3.3,Yes,3,1,4,9,1,4,4,0,9.0,3,No
101019,32,Male,R&D,Research Scientist,97214,2.2,1.5,No,3,3,3,16,0,4,4,0,11.7,4,No
101020,40,Male,Operations,Operations Manager,91430,2.9,2.3,No,4,2,4,13,1,4,4,0,16.9,0,No
101021,37,Female,Customer Support,Support Specialist,58573,3.6,1.1,Yes,3,3,3,14,3,4,1,0,10.7,3,No
101022,37,Female,IT,IT Support,88800,4.7,4.0,No,3,2,3,7,2,3,4,0,13.6,1,No
101023,38,Female,Sales,Sales Executive,63157,3.8,2.5,No,2,3,3,20,1,4,4,0,5.1,3,No
101024,40,Male,Finance,Finance Manager,103399,3.8,1.1,No,4,4,3,13,3,4,3,1,7.3,4,No
101025,18,Female,Sales,Account Manager,95647,5.4,3.9,No,3,3,3,8,0,4,4,1,15.6,3,No
101026,32,Male,Operations,Supply Chain Specialist,57170,4.2,2.3,No,2,3,4,9,2,4,4,0,17.7,10,Yes
101027,18,Male,R&D,Product Engineer,90812,7.5,6.3,No,4,3,2,8,1,4,3,0,11.2,1,No
101028,35,Male,IT,Security Analyst,87944,4.2,1.1,No,4,2,4,8,2,4,4,0,21.5,5,No
101029,34,Female,Customer Support,Support Lead,93164,10.7,7.3,No,4,4,3,8,5,3,2,0,6.9,5,No
101030,43,Female,Sales,Account Manager,83295,1.9,0.0,No,3,4,3,10,4,3,3,0,9.6,3,No
101031,44,Male,R&D,Software Engineer,87043,3.3,0.0,No,3,3,3,21,4,3,3,0,12.5,3,No
101032,36,Male,Finance,Finance Manager,103941,2.6,0.0,No,3,1,3,4,4,3,3,0,13.6,5,No
101033,30,Female,R&D,Lab Technician,98300,4.9,2.2,No,4,3,3,15,1,1,4,0,10.0,4,No
101034,38,Female,Sales,Sales Representative,45244,1.9,0.5,Yes,4,1,3,7,0,4,4,0,8.3,3,No
101035,30,Male,Sales,Sales Executive,51575,1.3,0.0,Yes,2,3,3,16,1,2,4,0,14.2,11,No
101036,34,Female,R&D,Software Engineer,80370,2.2,0.0,No,4,4,3,7,3,3,4,0,12.5,1,No
101037,43,Female,Finance,Financial Analyst,76242,1.4,0.4,Yes,2,2,3,10,3,2,2,0,10.8,8,Yes
101038,30,Female,Finance,Financial Analyst,62853,3.7,2.8,No,2,2,3,7,2,4,2,1,16.2,4,No
101039,41,Male,Sales,Sales Representative,55723,4.7,2.8,Yes,1,3,3,3,2,2,4,0,11.5,7,No
101040,40,Female,R&D,Software Engineer,77370,1.1,0.0,No,2,3,3,21,1,2,3,0,11.5,1,No
101041,27,Male,R&D,Lab Technician,93358,3.2,2.6,No,3,4,4,5,1,3,3,1,15.9,3,No
101042,42,Female,R&D,Product Engineer,96149,8.1,6.4,Yes,3,2,2,9,0,2,5,0,9.1,2,Yes
101043,40,Male,IT,Security Analyst,93038,9.7,5.4,No,4,3,3,5,4,3,3,0,8.8,2,No
101044,35,Male,R&D,Software Engineer,100518,6.8,4.6,No,3,3,3,4,4,3,4,0,10.2,6,No
101045,28,Male,HR,HR Business Partner,54327,0.4,0.0,No,4,4,3,7,6,4,4,0,12.1,1,No
101046,27,Male,Customer Support,Support Specialist,72328,4.5,2.0,No,3,3,4,6,8,2,3,0,7.5,2,No
101047,30,Male,HR,HR Business Partner,81848,8.7,7.6,No,3,4,4,4,5,2,5,0,17.3,1,No
101048,39,Male,Finance,Finance Manager,91563,3.0,0.0,No,3,3,4,8,5,3,3,0,14.1,1,No
101049,27,Male,Sales,Sales Executive,69905,1.6,0.0,Yes,3,2,3,4,1,4,3,0,8.3,6,No
101050,38,Male,Sales,Sales Executive,89695,8.3,7.5,Yes,1,2,3,9,5,4,3,0,17.7,7,No
101051,24,Female,Sales,Sales Representative,72521,9.1,6.5,No,3,4,2,8,1,2,5,0,12.1,2,No
101052,33,Female,Operations,Operations Manager,98681,4.1,2.3,Yes,3,3,4,2,1,3,4,0,9.3,5,No
101053,35,Female,Operations,Operations Manager,84180,1.6,0.0,Yes,4,2,3,6,2,4,3,0,17.5,2,Yes
101054,55,Male,Sales,Sales Executive,60772,1.0,0.1,No,3,2,3,11,3,4,3,0,16.7,4,No
101055,23,Male,Sales,Sales Executive,60759,5.2,2.9,No,3,4,3,5,4,2,5,0,8.8,5,Yes
101056,47,Female,R&D,Software Engineer,90167,2.6,2.4,No,3,2,4,11,2,2,4,0,12.9,4,No
101057,36,Male,Finance,Financial Analyst,93555,4.0,2.4,No,4,3,3,10,2,3,5,0,10.4,1,No
101058,38,Male,Finance,Finance Manager,95314,3.7,3.3,No,3,3,3,5,2,3,3,0,5.4,6,No
101059,35,Female,IT,IT Support,75329,2.1,0.4,Yes,4,1,4,8,0,2,4,0,15.1,4,No
101060,38,Female,Customer Support,Support Lead,63824,0.9,0.0,Yes,3,2,3,13,1,3,4,1,17.5,5,No
101061,33,Male,R&D,Product Engineer,74588,3.0,0.8,No,3,4,4,5,6,4,3,0,16.3,5,No
101062,46,Female,Finance,Financial Analyst,78701,4.6,3.7,No,3,3,3,7,0,2,3,0,12.1,0,No
101063,31,Male,HR,HR Business Partner,76996,4.7,3.0,No,3,4,4,15,1,4,2,0,17.3,6,Yes
101064,44,Female,R&D,Research Scientist,80554,2.5,0.0,No,2,4,4,5,3,3,4,0,10.0,3,Yes
101065,29,Male,Customer Support,Support Specialist,64623,9.0,3.8,No,3,4,3,11,2,3,4,0,18.4,3,Yes
101066,34,Male,Sales,Account Manager,76558,1.7,0.0,Yes,3,2,4,5,5,4,4,0,11.3,4,Yes
101067,26,Female,IT,Security Analyst,108358,7.7,4.0,No,3,3,3,7,1,3,4,0,9.7,0,No
101068,38,Male,IT,IT Support,100966,4.5,3.9,No,3,3,3,10,2,3,3,0,10.0,3,No
101069,46,Female,Customer Support,Support Lead,53866,3.0,2.0,Yes,2,3,3,2,4,4,5,0,9.7,7,No
101070,34,Male,HR,HR Generalist,66020,5.7,3.8,Yes,2,3,3,6,4,3,4,0,11.3,2,Yes
101071,33,Female,R&D,Product Engineer,81078,3.5,2.1,No,4,1,2,10,1,4,5,1,13.7,6,No
101072,25,Female,Operations,Operations Manager,102377,1.3,0.1,No,3,2,3,9,3,3,5,0,12.5,3,Yes
101073,33,Male,Operations,Operations Manager,94699,1.6,0.0,Yes,4,2,4,6,0,4,3,0,11.1,2,No
101074,21,Female,HR,Recruiter,79737,3.3,2.8,No,3,2,4,4,1,2,4,0,14.6,8,No
101075,27,Male,Operations,Supply Chain Specialist,77628,2.7,2.1,Yes,4,1,3,12,8,2,4,0,8.2,4,No
101076,36,Male,R&D,Software Engineer,86446,7.6,7.3,No,2,2,3,7,1,2,2,0,14.6,7,No
101077,45,Male,Finance,Finance Manager,92100,2.7,0.8,No,4,3,3,11,4,3,2,0,14.5,1,No
101078,58,Female,Operations,Supply Chain Specialist,61734,2.5,1.4,No,2,3,3,10,3,2,2,0,12.0,1,No
101079,30,Female,R&D,Product Engineer,76662,2.3,0.0,Yes,3,1,4,6,2,2,3,0,11.7,4,No
101080,46,Female,HR,Recruiter,56615,2.1,0.3,No,3,3,5,15,3,2,3,0,15.1,0,Yes
101081,36,Female,Customer Support,Customer Success Manager,73982,2.2,1.3,Yes,2,2,3,6,4,4,2,0,8.9,2,Yes
101082,33,Female,Operations,Operations Analyst,70244,1.4,0.7,No,3,3,3,16,1,2,4,0,12.1,2,No
101083,38,Male,Operations,Supply Chain Specialist,75942,4.6,3.3,No,2,4,3,17,4,2,3,0,11.5,4,No
101084,35,Female,R&D,Software Engineer,96818,3.7,3.3,No,3,3,3,15,2,3,4,0,21.2,3,No
101085,35,Female,Customer Support,Support Specialist,63787,3.6,0.2,Yes,4,1,3,7,0,4,5,0,7.7,2,No
101086,31,Male,Sales,Sales Executive,49114,1.0,0.0,Yes,2,1,3,33,3,3,4,0,4.0,2,Yes
101087,23,Female,HR,HR Business Partner,74656,5.3,5.0,No,2,3,3,9,3,3,3,0,9.8,1,No
101088,22,Male,R&D,Lab Technician,78638,5.7,1.7,No,4,4,3,9,2,4,4,0,6.0,3,No
101089,40,Male,Operations,Operations Manager,94473,10.4,9.1,No,2,2,4,8,3,4,3,0,11.5,6,No
101090,32,Male,Customer Support,Support Specialist,73389,5.5,3.1,No,4,3,4,4,3,3,3,0,9.5,1,No
101091,30,Male,IT,Systems Administrator,114605,11.7,10.8,No,3,3,3,17,6,3,3,0,8.8,3,No
101092,35,Male,Finance,Finance Manager,100329,2.4,0.0,No,4,4,3,6,1,4,3,0,8.3,1,No
101093,41,Female,R&D,Research Scientist,105038,10.8,10.2,Yes,4,2,4,14,2,2,3,0,17.4,3,No
101094,36,Female,HR,Recruiter,61843,5.6,4.5,Yes,2,1,3,15,2,3,4,0,11.8,12,No
101095,29,Male,HR,Recruiter,83142,5.2,5.0,No,4,4,4,11,1,4,4,0,17.8,1,No
101096,45,Male,Sales,Sales Manager,89633,3.5,0.0,No,4,4,2,6,0,4,5,0,12.1,3,No
101097,47,Male,HR,HR Generalist,68221,3.0,2.2,Yes,1,2,4,7,1,3,4,0,17.3,8,No
101098,39,Male,Operations,Operations Manager,90277,2.6,0.6,No,2,2,3,2,6,1,4,0,10.9,6,No
101099,42,Female,IT,Systems Administrator,98974,11.0,8.8,No,3,3,4,8,0,2,3,0,19.6,2,No
101100,45,Male,Operations,Operations Analyst,61180,3.5,0.0,No,3,3,2,13,0,2,3,0,13.6,4,No
101101,44,Female,R&D,Lab Technician,94514,5.7,3.9,Yes,2,1,4,7,2,3,3,0,11.3,2,No
101102,40,Female,HR,HR Generalist,71953,6.5,5.1,No,3,3,3,6,1,2,3,0,14.2,0,Yes
101103,39,Female,Sales,Sales Manager,90984,6.5,3.3,Yes,2,2,2,7,2,3,1,0,12.1,6,No
101104,39,Female,R&D,Research Scientist,104181,4.6,2.4,No,4,2,4,16,4,4,3,0,13.3,1,No
101105,26,Male,R&D,Lab Technician,107487,10.6,9.4,Yes,3,2,3,8,6,3,5,0,12.3,5,No
101106,40,Female,R&D,Lab Technician,69203,5.4,1.3,No,4,4,3,23,0,3,4,0,14.6,5,No
101107,23,Female,Sales,Sales Representative,55181,2.5,0.2,No,4,4,3,6,3,2,3,0,4.6,3,No
101108,28,Female,IT,Security Analyst,68907,3.1,2.7,Yes,2,3,4,9,1,2,4,0,12.8,6,No
101109,45,Female,R&D,Software Engineer,76267,1.1,0.0,No,2,3,4,6,2,2,2,0,16.4,3,No
101110,41,Female,R&D,Software Engineer,77180,5.0,4.1,No,3,3,3,26,1,2,4,0,12.9,1,No
101111,47,Female,R&D,Research Scientist,97103,6.0,2.5,No,3,3,4,9,6,3,4,0,10.1,2,No
101112,32,Male,HR,Recruiter,73815,6.4,6.1,No,4,2,4,26,2,3,3,0,5.7,4,No
101113,25,Female,R&D,Lab Technician,87639,5.6,2.4,No,2,2,3,6,1,2,2,0,18.0,0,Yes
101114,33,Female,R&D,Software Engineer,86867,3.6,3.2,No,4,3,3,19,0,3,3,0,11.3,2,No
101115,35,Male,Finance,Accountant,82110,4.0,2.2,No,4,4,3,9,2,4,4,0,17.3,1,No
101116,35,Female,Sales,Sales Manager,85588,4.0,1.7,No,3,4,3,13,3,4,4,0,14.8,3,No
101117,44,Male,Customer Support,Support Lead,72302,7.6,6.4,Yes,3,1,3,4,6,4,2,0,9.2,2,Yes
101118,32,Female,Sales,Sales Manager,76057,0.7,0.0,No,2,3,3,10,3,3,5,0,4.0,8,No
101119,37,Male,R&D,Software Engineer,86369,2.9,2.4,Yes,3,2,4,5,3,4,2,0,12.4,6,No
101120,26,Male,Sales,Sales Executive,59722,1.8,0.0,No,2,3,3,9,2,4,3,0,11.9,3,No
101121,38,Female,HR,HR Generalist,109022,13.4,11.5,Yes,3,2,3,4,7,1,3,0,13.6,5,Yes
101122,35,Male,R&D,Data Scientist,114600,8.6,8.0,No,2,4,3,8,2,4,3,0,8.1,6,No
101123,28,Male,Operations,Operations Manager,93743,3.0,1.1,No,2,3,2,15,1,3,3,0,12.6,4,No
101124,33,Male,R&D,Data Scientist,118175,1.3,0.0,No,2,3,4,11,1,3,4,0,14.6,8,Yes
101125,33,Male,Finance,Financial Analyst,74751,1.6,0.0,Yes,4,2,3,4,2,3,4,0,15.5,3,No
101126,32,Female,R&D,Data Scientist,116300,7.6,7.6,No,4,2,4,3,4,3,3,0,12.9,4,No
101127,49,Female,Sales,Account Manager,66150,1.1,0.0,No,3,3,3,11,2,2,3,0,13.5,1,No
101128,34,Male,R&D,Product Engineer,80701,4.1,1.2,No,4,4,3,19,3,3,4,0,13.0,5,No
101129,33,Female,HR,Recruiter,76803,6.8,4.4,No,3,4,4,5,2,4,4,0,17.1,4,No
101130,18,Male,R&D,Product Engineer,83601,1.5,0.0,Yes,3,1,4,26,3,3,4,0,11.1,4,No
101131,27,Female,Customer Support,Customer Success Manager,90962,4.1,2.2,Yes,4,1,3,8,3,3,4,0,4.0,3,No
101132,32,Male,IT,Systems Administrator,80536,3.0,0.0,No,3,3,4,3,1,3,3,0,13.2,2,No
101133,29,Male,Customer Support,Customer Success Manager,87877,2.7,1.8,Yes,2,3,3,3,3,4,3,0,11.2,3,No
101134,46,Male,R&D,Data Scientist,90686,2.4,1.7,No,3,3,3,12,2,4,3,0,7.9,2,No
101135,33,Female,Operations,Operations Manager,109440,7.2,1.6,No,4,4,2,9,6,4,4,1,9.2,2,No
101136,45,Male,HR,HR Business Partner,87480,9.8,9.0,No,3,2,3,18,4,3,5,0,10.0,8,Yes
101137,35,Male,Finance,Accountant,82004,3.4,3.0,No,4,3,4,4,1,4,4,0,13.6,3,No
101138,35,Female,Customer Support,Support Lead,63379,5.2,4.0,No,3,1,3,9,3,4,3,0,12.3,4,Yes
101139,34,Female,Finance,Finance Manager,96543,4.1,2.4,No,3,3,4,8,1,4,4,0,6.0,0,No
101140,35,Male,Operations,Operations Manager,73624,0.8,0.0,Yes,2,1,4,8,2,4,3,0,7.9,3,No
101141,49,Female,IT,Security Analyst,81446,3.3,2.2,No,3,4,3,7,3,3,4,1,18.5,1,No
101142,18,Female,Sales,Sales Executive,58721,0.7,0.0,Yes,3,3,3,7,3,2,4,0,11.3,4,Yes
101143,18,Male,IT,Systems Administrator,75794,2.8,1.3,No,3,3,3,9,4,3,3,0,12.0,0,No
101144,30,Female,HR,Recruiter,68667,4.0,3.1,No,3,2,3,10,2,3,4,0,7.3,4,No
101145,35,Male,Customer Support,Customer Success Manager,85998,6.4,6.1,No,3,3,4,9,2,4,3,1,16.5,6,No
101146,40,Female,Operations,Operations Analyst,80208,4.9,4.5,Yes,4,3,4,16,2,2,3,0,12.7,0,No
101147,38,Male,Sales,Account Manager,97906,7.3,3.4,No,4,3,3,4,1,4,4,0,9.8,1,Yes
101148,31,Female,Sales,Sales Representative,55429,2.1,0.0,Yes,3,3,3,3,3,2,4,0,6.9,0,No
101149,43,Male,Sales,Sales Executive,88595,9.0,7.5,Yes,2,2,3,14,4,2,4,0,9.0,1,No
101150,43,Male,HR,Recruiter,93165,9.8,7.4,Yes,1,1,2,5,4,3,4,0,18.9,8,No
101151,36,Female,Sales,Sales Executive,40097,0.6,0.0,No,4,3,3,7,3,2,3,0,10.8,3,No
101152,42,Male,IT,Security Analyst,71642,1.0,0.2,No,3,2,3,6,3,2,3,0,14.8,3,No
101153,37,Female,HR,HR Generalist,59856,3.9,3.4,No,3,4,3,6,2,3,3,0,11.3,4,No
101154,30,Female,Operations,Supply Chain Specialist,69896,2.7,0.0,No,4,3,3,4,1,2,4,0,10.9,3,No
101155,40,Female,R&D,Data Scientist,73233,3.0,2.9,Yes,4,3,3,6,1,3,4,0,9.8,4,No
101156,35,Male,HR,Recruiter,73134,4.8,2.4,No,4,3,3,12,2,3,4,1,19.2,7,No
101157,35,Female,Sales,Sales Manager,104408,7.5,5.7,Yes,4,1,3,8,3,3,3,0,13.3,0,No
101158,47,Male,Operations,Operations Manager,87403,2.0,0.0,Yes,2,3,3,11,1,3,4,0,9.2,2,No
101159,18,Male,Sales,Sales Executive,68078,8.3,5.8,No,2,2,3,6,4,4,3,1,13.1,7,No
101160,23,Female,Sales,Sales Executive,77287,2.4,0.1,Yes,1,2,3,13,2,4,5,0,15.8,10,No
101161,25,Female,Sales,Sales Executive,108804,14.5,13.9,Yes,3,2,4,6,0,3,4,0,4.1,1,No
101162,32,Male,Operations,Operations Manager,106020,9.0,6.1,Yes,4,2,3,3,3,3,2,0,13.1,3,No
101163,32,Male,Sales,Sales Representative,57651,2.5,0.3,Yes,3,1,3,10,0,3,4,0,13.9,3,No
101164,22,Female,Finance,Finance Manager,78331,1.3,0.6,No,4,3,3,12,2,4,4,0,9.4,2,Yes
101165,26,Female,IT,Security Analyst,80261,2.5,0.7,No,3,2,3,6,2,3,3,1,15.0,5,No
101166,27,Male,IT,Security Analyst,62717,2.2,1.7,No,3,4,3,16,3,4,2,0,13.8,0,No
101167,55,Female,Sales,Sales Manager,98877,5.9,4.6,No,2,3,4,5,0,1,3,0,9.7,5,No
101168,49,Male,Sales,Account Manager,85473,0.7,0.0,No,3,3,4,12,2,3,4,0,16.9,2,No
101169,31,Male,R&D,Lab Technician,76568,1.0,0.5,No,2,3,3,21,0,3,2,0,13.0,5,No
101170,32,Female,Sales,Sales Representative,60980,5.8,5.5,No,4,4,3,8,2,3,2,1,14.0,1,No
101171,25,Female,IT,Systems Administrator,86281,2.2,1.8,No,2,2,4,7,4,2,4,0,14.4,9,Yes
101172,19,Male,R&D,Software Engineer,82980,2.8,1.5,Yes,2,1,3,8,2,2,3,0,14.5,8,Yes
101173,34,Male,R&D,Research Scientist,96599,6.8,4.2,No,1,3,3,20,3,4,3,0,20.1,3,No
101174,26,Male,Sales,Sales Executive,68256,7.7,6.1,No,3,3,4,10,0,2,3,0,16.1,1,No
101175,34,Female,Finance,Financial Analyst,99897,8.8,8.5,No,3,4,3,27,1,2,2,0,14.8,2,No
101176,21,Male,Sales,Sales Executive,70654,6.4,3.8,Yes,3,2,3,10,3,4,4,0,12.7,0,No
101177,28,Male,IT,Systems Administrator,67244,3.5,3.1,No,2,3,3,6,2,4,3,0,18.7,6,No
101178,36,Female,Sales,Sales Representative,74620,3.3,2.4,No,3,3,2,6,3,3,3,0,6.9,1,Yes
101179,38,Male,Customer Support,Customer Success Manager,97432,3.0,0.0,No,3,3,5,8,2,2,4,1,10.4,4,No
101180,38,Male,IT,Security Analyst,81964,1.5,0.0,Yes,3,3,3,3,1,3,3,0,12.5,2,No
101181,24,Male,Sales,Sales Manager,87899,1.9,0.2,Yes,3,2,3,6,2,4,3,0,14.3,4,Yes
101182,42,Female,Sales,Account Manager,115806,8.1,7.8,No,3,2,3,6,1,2,2,0,4.0,0,No
101183,28,Male,R&D,Lab Technician,71933,2.3,1.3,No,3,3,3,9,5,2,4,0,12.0,2,Yes
101184,40,Male,Sales,Sales Representative,47264,1.5,0.0,Yes,2,1,3,24,4,3,3,0,11.4,5,Yes
101185,34,Male,Sales,Sales Representative,75470,8.5,6.5,Yes,1,2,3,8,2,3,3,0,14.6,2,No
101186,23,Female,Operations,Operations Analyst,77401,4.6,1.9,No,3,4,3,3,3,3,3,0,13.5,0,No
101187,32,Female,Finance,Accountant,102886,11.1,9.6,No,4,3,3,5,3,4,3,0,5.7,4,No
101188,37,Male,Sales,Sales Representative,76100,10.4,7.2,No,3,3,4,9,0,4,4,0,10.2,1,No
101189,40,Male,HR,Recruiter,61171,1.6,1.3,No,3,3,3,9,1,3,3,0,9.2,1,No
101190,33,Female,R&D,Research Scientist,84991,3.7,2.4,No,2,4,4,20,4,4,5,0,16.6,6,No
101191,47,Male,Customer Support,Customer Success Manager,85332,1.8,0.0,Yes,1,3,3,14,3,3,4,1,15.8,4,No
101192,43,Male,Sales,Sales Representative,58161,1.8,1.6,No,2,3,3,14,0,3,3,0,9.8,4,Yes
101193,32,Male,IT,Security Analyst,60139,2.9,2.9,No,4,3,4,7,3,2,4,0,14.5,4,No
101194,41,Male,Operations,Operations Analyst,82669,6.0,0.4,Yes,3,1,4,15,1,2,3,0,10.3,3,No
101195,50,Male,Sales,Sales Representative,85756,6.1,4.5,No,4,4,3,5,4,2,3,0,19.2,2,No
101196,51,Male,Sales,Account Manager,92180,5.6,5.4,Yes,3,2,3,14,1,3,4,1,16.5,2,No
101197,24,Male,R&D,Data Scientist,112083,3.5,1.9,Yes,1,2,4,7,2,3,3,0,16.8,6,No
101198,27,Male,Operations,Supply Chain Specialist,75614,6.3,5.9,No,2,2,3,4,5,2,3,0,16.8,7,No
101199,47,Female,HR,HR Generalist,65892,1.5,0.9,Yes,3,3,3,11,2,3,4,0,15.6,1,No
101200,26,Female,Finance,Finance Manager,100339,4.7,1.1,Yes,2,2,3,18,3,2,4,0,12.1,8,No
101201,24,Male,Operations,Operations Analyst,70902,4.1,3.2,No,3,3,4,7,3,2,3,0,13.4,3,No
101202,31,Female,Operations,Supply Chain Specialist,68412,3.3,2.4,Yes,2,2,3,19,2,3,2,0,16.5,9,Yes
101203,38,Male,R&D,Research Scientist,93650,4.8,4.4,No,4,3,3,3,5,2,2,0,12.1,3,No
101204,34,Female,HR,HR Generalist,50503,0.6,0.0,No,3,2,4,4,0,4,5,0,11.4,5,No
101205,29,Male,IT,Security Analyst,60896,1.9,0.2,Yes,2,2,3,8,4,3,4,0,18.9,5,No
101206,29,Female,R&D,Product Engineer,96471,5.7,4.8,No,3,2,4,7,1,4,3,0,10.7,3,No
